subject,questionNo,chapter,oldConcept,newConcept,changed,matchingBasis,questionSnippet,exampleSnippet,answerLeakCheck,reviewNote
linux,14,제2장 디렉터리 이동과 경로 확인,경로 기호,디렉터리 이동과 현재 경로,Y,지문/정답 명령어/경로 유형 기준 매칭,루트 디렉터리로 이동하는 명령어를 쓰시오.,cd ../docs # 상위로 올라간 뒤 docs로 이동합니다. pwd # 현재 위치의 절대경로를 출력합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,15,제2장 디렉터리 이동과 경로 확인,경로 기호,디렉터리 이동과 현재 경로,Y,지문/정답 명령어/경로 유형 기준 매칭,현재 디렉터리 자체를 의미하는 기호를 쓰시오.,cd ../docs # 상위로 올라간 뒤 docs로 이동합니다. pwd # 현재 위치의 절대경로를 출력합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,16,제2장 디렉터리 이동과 경로 확인,경로 기호,디렉터리 이동과 현재 경로,Y,지문/정답 명령어/경로 유형 기준 매칭,상위 디렉터리를 의미하는 기호를 쓰시오.,cd ../docs # 상위로 올라간 뒤 docs로 이동합니다. pwd # 현재 위치의 절대경로를 출력합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,17,제2장 디렉터리 이동과 경로 확인,파일·디렉터리 조작,디렉터리 이동과 현재 경로,Y,지문/정답 명령어/경로 유형 기준 매칭,바로 이전에 작업하던 디렉터리로 이동하는 명령어를 쓰시오.,cd ../docs # 상위로 올라간 뒤 docs로 이동합니다. pwd # 현재 위치의 절대경로를 출력합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,18,제2장 디렉터리 이동과 경로 확인,파일·디렉터리 조작,디렉터리 이동과 현재 경로,Y,지문/정답 명령어/경로 유형 기준 매칭,/home/user/docs 디렉터리로 이동하는 명령어를 쓰시오.,cd ../docs # 상위로 올라간 뒤 docs로 이동합니다. pwd # 현재 위치의 절대경로를 출력합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,19,제2장 디렉터리 이동과 경로 확인,파일·디렉터리 조작,디렉터리 이동과 현재 경로,Y,지문/정답 명령어/경로 유형 기준 매칭,현재 디렉터리 아래의 src 디렉터리로 이동하는 명령어를 쓰시오.,cd ../docs # 상위로 올라간 뒤 docs로 이동합니다. pwd # 현재 위치의 절대경로를 출력합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,20,제2장 디렉터리 이동과 경로 확인,경로 기호,디렉터리 이동과 현재 경로,Y,지문/정답 명령어/경로 유형 기준 매칭,다음 명령어의 의미로 알맞은 것을 고르시오. cd .. 홈 디렉터리로 이동한다. 루트 디렉터리로 이동한다. 상위 디렉터리로 이동한다. 파일 목록을 출력한다.,cd ../docs # 상위로 올라간 뒤 docs로 이동합니다. pwd # 현재 위치의 절대경로를 출력합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,21,제3장 절대경로와 상대경로,경로와 디렉터리 이동,상대경로·절대경로 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,"현재 작업 디렉터리가 다음과 같을 때, 상대경로 ../src/test 의 절대경로를 쓰시오. /Users/user/workspace",현재: /home/user/project/src 목표: /home/user/project/docs 상대경로: ../docs # 공통 경로를 제외하고 이동합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,22,제3장 절대경로와 상대경로,경로와 디렉터리 이동,상대경로·절대경로 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,"현재 경로와 목표 경로가 다음과 같을 때, 목표 경로로 이동하기 위한 상대경로를 쓰시오. 현재 경로: /home/user/project/dev 목표 경로: /home/user/project/docs",현재: /home/user/project/src 목표: /home/user/project/docs 상대경로: ../docs # 공통 경로를 제외하고 이동합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,23,제3장 절대경로와 상대경로,경로와 디렉터리 이동,상대경로·절대경로 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,"현재 경로와 목표 경로가 다음과 같을 때, 목표 경로로 이동하기 위한 상대경로를 쓰시오. 현재 경로: /home/user/project/src/module 목표 경로: /home/user/project/test",현재: /home/user/project/src 목표: /home/user/project/docs 상대경로: ../docs # 공통 경로를 제외하고 이동합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,24,제3장 절대경로와 상대경로,경로와 디렉터리 이동,상대경로·절대경로 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,"현재 작업 디렉터리가 다음과 같을 때, 상대경로 ./assets/img 의 절대경로를 쓰시오. /var/www/html",현재: /home/user/project/src 목표: /home/user/project/docs 상대경로: ../docs # 공통 경로를 제외하고 이동합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,25,제3장 절대경로와 상대경로,경로와 디렉터리 이동,상대경로·절대경로 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,"현재 작업 디렉터리가 /home/user 일 때, 상대경로 documents/report.txt 의 절대경로를 쓰시오.",현재: /home/user/project/src 목표: /home/user/project/docs 상대경로: ../docs # 공통 경로를 제외하고 이동합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,26,제3장 절대경로와 상대경로,경로와 디렉터리 이동,상대경로·절대경로 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,"현재 경로가 /home/user/project 이고 목표 파일이 /home/user/project/src/main.py 일 때, 상대경로를 쓰시오.",현재: /home/user/project/src 목표: /home/user/project/docs 상대경로: ../docs # 공통 경로를 제외하고 이동합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,27,제3장 절대경로와 상대경로,경로와 디렉터리 이동,상대경로·절대경로 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,"현재 경로와 목표 경로가 다음과 같을 때, 목표 경로로 이동하기 위한 상대경로를 쓰시오. 현재 경로: /a/b/c/d 목표 경로: /a/b/e",현재: /home/user/project/src 목표: /home/user/project/docs 상대경로: ../docs # 공통 경로를 제외하고 이동합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,28,제3장 절대경로와 상대경로,경로와 디렉터리 이동,상대경로·절대경로 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,다음 경로를 정리했을 때의 절대경로를 쓰시오. /home/user/../admin,현재: /home/user/project/src 목표: /home/user/project/docs 상대경로: ../docs # 공통 경로를 제외하고 이동합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,29,제3장 절대경로와 상대경로,경로와 디렉터리 이동,상대경로·절대경로 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,"현재 작업 디렉터리가 다음과 같을 때, 상대경로 ../../tmp 의 절대경로를 쓰시오. /Users/user/workspace",현재: /home/user/project/src 목표: /home/user/project/docs 상대경로: ../docs # 공통 경로를 제외하고 이동합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,30,제3장 절대경로와 상대경로,경로 기호,상대경로·절대경로 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,Linux에서 절대경로가 시작되는 기호를 쓰시오.,현재: /home/user/project/src 목표: /home/user/project/docs 상대경로: ../docs # 공통 경로를 제외하고 이동합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,31,제4장 파일·디렉터리 조회,파일·디렉터리 조회,파일·디렉터리 조회 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,파일과 디렉터리 목록을 자세한 정보와 함께 출력하는 명령어를 쓰시오.,ls -la # 숨김 항목까지 자세히 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,32,제4장 파일·디렉터리 조회,경로 기호,파일·디렉터리 조회 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,숨김 파일을 포함하여 파일 목록을 출력하는 명령어를 쓰시오.,ls -la # 숨김 항목까지 자세히 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,33,제4장 파일·디렉터리 조회,경로 기호,파일·디렉터리 조회 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,숨김 파일을 포함하여 자세한 목록을 출력하는 명령어로 알맞은 것을 고르시오. ls ls -al cd -al pwd -al,ls -la # 숨김 항목까지 자세히 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,34,제4장 파일·디렉터리 조회,파일·디렉터리 조회,파일·디렉터리 조회 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,현재 디렉터리의 모든 .py 파일을 조회하는 명령어를 쓰시오.,ls -la # 숨김 항목까지 자세히 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,35,제4장 파일·디렉터리 조회,파일·디렉터리 조회,파일·디렉터리 조회 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,디렉터리와 그 하위 디렉터리의 목록을 재귀적으로 출력할 때 사용하는 ls 옵션을 쓰시오.,ls -la # 숨김 항목까지 자세히 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,36,제4장 파일·디렉터리 조회,경로 기호,파일·디렉터리 조회 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,ls -l 출력에서 맨 앞 글자가 d 이면 무엇을 의미하는가? 일반 파일 디렉터리 실행 파일 숨김 파일,ls -la # 숨김 항목까지 자세히 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,37,제4장 파일·디렉터리 조회,파일·디렉터리 조회,파일·디렉터리 조회 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,파일 이름이 test 로 시작하는 항목을 조회하는 명령어를 쓰시오.,ls -la # 숨김 항목까지 자세히 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,38,제4장 파일·디렉터리 조회,파일·디렉터리 조회,파일·디렉터리 조회 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,파일 목록을 시간 역순으로 정렬해서 출력할 때 사용하는 명령어를 쓰시오.,ls -la # 숨김 항목까지 자세히 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,39,제4장 파일·디렉터리 조회,파일·디렉터리 조회,파일·디렉터리 조회 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,파일 목록을 한 줄에 하나씩 출력할 때 사용하는 명령어를 쓰시오.,ls -la # 숨김 항목까지 자세히 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,40,제4장 파일·디렉터리 조회,경로 기호,파일·디렉터리 조회 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,다음 중 숨김 파일까지 확인할 수 있는 명령어를 고르시오. ls ls -a pwd cd,ls -la # 숨김 항목까지 자세히 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,41,제5장 파일·디렉터리 생성·복사·이동·삭제,파일·디렉터리 조작,파일·디렉터리 조작 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,data 라는 새 디렉터리를 생성하는 명령어를 쓰시오.,mkdir backup # 디렉터리를 만듭니다. cp source.txt copy.txt # 파일을 복사합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,42,제5장 파일·디렉터리 생성·복사·이동·삭제,파일·디렉터리 조작,파일·디렉터리 조작 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,memo.txt 라는 빈 파일을 생성하는 명령어를 쓰시오.,mkdir backup # 디렉터리를 만듭니다. cp source.txt copy.txt # 파일을 복사합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,43,제5장 파일·디렉터리 생성·복사·이동·삭제,파일·디렉터리 조작,파일·디렉터리 조작 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,a.txt 파일을 b.txt 로 복사하는 명령어를 쓰시오.,mkdir backup # 디렉터리를 만듭니다. cp source.txt copy.txt # 파일을 복사합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,44,제5장 파일·디렉터리 생성·복사·이동·삭제,파일·디렉터리 조작,파일·디렉터리 조작 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,old.txt 파일의 이름을 new.txt 로 변경하는 명령어를 쓰시오.,mkdir backup # 디렉터리를 만듭니다. cp source.txt copy.txt # 파일을 복사합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,45,제5장 파일·디렉터리 생성·복사·이동·삭제,파일·디렉터리 조작,파일·디렉터리 조작 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,test.txt 파일을 삭제하는 명령어를 쓰시오.,mkdir backup # 디렉터리를 만듭니다. cp source.txt copy.txt # 파일을 복사합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,46,제5장 파일·디렉터리 생성·복사·이동·삭제,파일 내용 확인,파일·디렉터리 조작 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,backup 디렉터리와 그 안의 모든 내용을 삭제하는 명령어를 쓰시오.,mkdir backup # 디렉터리를 만듭니다. cp source.txt copy.txt # 파일을 복사합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,47,제5장 파일·디렉터리 생성·복사·이동·삭제,파일·디렉터리 조작,파일·디렉터리 조작 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,비어 있는 temp 디렉터리를 삭제하는 명령어를 쓰시오.,mkdir backup # 디렉터리를 만듭니다. cp source.txt copy.txt # 파일을 복사합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,48,제5장 파일·디렉터리 생성·복사·이동·삭제,파일·디렉터리 조작,파일·디렉터리 조작 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,dir1 디렉터리를 dir2 로 복사하는 명령어를 쓰시오.,mkdir backup # 디렉터리를 만듭니다. cp source.txt copy.txt # 파일을 복사합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,49,제5장 파일·디렉터리 생성·복사·이동·삭제,파일·디렉터리 조작,파일·디렉터리 조작 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,report.txt 파일을 backup 디렉터리로 이동하는 명령어를 쓰시오.,mkdir backup # 디렉터리를 만듭니다. cp source.txt copy.txt # 파일을 복사합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,50,제5장 파일·디렉터리 생성·복사·이동·삭제,파일·디렉터리 조작,파일·디렉터리 조작 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,a/b/c 와 같이 중간 디렉터리까지 한 번에 생성하는 명령어를 쓰시오.,mkdir backup # 디렉터리를 만듭니다. cp source.txt copy.txt # 파일을 복사합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,51,제6장 파일 내용 확인 명령어,파일 내용 확인,파일 내용 확인 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,memo.txt 파일의 전체 내용을 화면에 출력하는 명령어를 쓰시오.,cat memo.txt # 파일 내용을 출력합니다. grep error app.log # 특정 문자열이 포함된 줄을 찾습니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,52,제6장 파일 내용 확인 명령어,파일 내용 확인,파일 내용 확인 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,log.txt 파일의 앞부분을 출력하는 명령어를 쓰시오.,cat memo.txt # 파일 내용을 출력합니다. grep error app.log # 특정 문자열이 포함된 줄을 찾습니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,53,제6장 파일 내용 확인 명령어,파일 내용 확인,파일 내용 확인 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,log.txt 파일의 뒷부분을 출력하는 명령어를 쓰시오.,cat memo.txt # 파일 내용을 출력합니다. grep error app.log # 특정 문자열이 포함된 줄을 찾습니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,54,제6장 파일 내용 확인 명령어,파일 내용 확인,파일 내용 확인 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,memo.txt 파일에서 error 라는 문자열이 포함된 줄을 찾는 명령어를 쓰시오.,cat memo.txt # 파일 내용을 출력합니다. grep error app.log # 특정 문자열이 포함된 줄을 찾습니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,55,제6장 파일 내용 확인 명령어,파일 내용 확인,파일 내용 확인 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,긴 파일 내용을 한 화면씩 넘겨 보기에 적합한 명령어를 쓰시오.,cat memo.txt # 파일 내용을 출력합니다. grep error app.log # 특정 문자열이 포함된 줄을 찾습니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,56,제6장 파일 내용 확인 명령어,파일 내용 확인,파일 내용 확인 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,data.txt 파일 내용을 한 화면씩 출력하는 명령어를 쓰시오.,cat memo.txt # 파일 내용을 출력합니다. grep error app.log # 특정 문자열이 포함된 줄을 찾습니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,57,제6장 파일 내용 확인 명령어,파일 내용 확인,파일 내용 확인 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,data.txt 파일의 처음 5줄을 출력하는 명령어를 쓰시오.,cat memo.txt # 파일 내용을 출력합니다. grep error app.log # 특정 문자열이 포함된 줄을 찾습니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,58,제6장 파일 내용 확인 명령어,파일 내용 확인,파일 내용 확인 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,access.log 파일의 마지막 10줄을 출력하는 명령어를 쓰시오.,cat memo.txt # 파일 내용을 출력합니다. grep error app.log # 특정 문자열이 포함된 줄을 찾습니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,59,제6장 파일 내용 확인 명령어,파일 내용 확인,파일 내용 확인 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,memo.txt 파일의 줄 수를 확인하는 명령어를 쓰시오.,cat memo.txt # 파일 내용을 출력합니다. grep error app.log # 특정 문자열이 포함된 줄을 찾습니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,60,제6장 파일 내용 확인 명령어,파일 내용 확인,파일 내용 확인 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,names.txt 파일의 내용을 정렬하여 출력하는 명령어를 쓰시오.,cat memo.txt # 파일 내용을 출력합니다. grep error app.log # 특정 문자열이 포함된 줄을 찾습니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,61,제7장 권한과 chmod,권한과 chmod,chmod 권한 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,파일이나 디렉터리의 접근 권한을 변경하는 명령어를 쓰시오.,"chmod 754 run.sh # 소유자 rwx, 그룹 r-x, 기타 r-- 권한입니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,62,제7장 권한과 chmod,권한과 chmod,chmod 권한 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,Linux 권한에서 읽기 권한을 나타내는 문자와 숫자 값을 쓰시오. 정답 형식: 문자 숫자,"chmod 754 run.sh # 소유자 rwx, 그룹 r-x, 기타 r-- 권한입니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,63,제7장 권한과 chmod,권한과 chmod,chmod 권한 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,Linux 권한에서 쓰기 권한을 나타내는 문자와 숫자 값을 쓰시오. 정답 형식: 문자 숫자,"chmod 754 run.sh # 소유자 rwx, 그룹 r-x, 기타 r-- 권한입니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,64,제7장 권한과 chmod,권한과 chmod,chmod 권한 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,Linux 권한에서 실행 권한을 나타내는 문자와 숫자 값을 쓰시오. 정답 형식: 문자 숫자,"chmod 754 run.sh # 소유자 rwx, 그룹 r-x, 기타 r-- 권한입니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,65,제7장 권한과 chmod,권한과 chmod,chmod 권한 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,"읽기, 쓰기, 실행 권한을 모두 가진 경우의 숫자 권한 값을 쓰시오.","chmod 754 run.sh # 소유자 rwx, 그룹 r-x, 기타 r-- 권한입니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,66,제7장 권한과 chmod,권한과 chmod,chmod 권한 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,읽기와 쓰기 권한만 가진 경우의 숫자 권한 값을 쓰시오.,"chmod 754 run.sh # 소유자 rwx, 그룹 r-x, 기타 r-- 권한입니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,67,제7장 권한과 chmod,권한과 chmod,chmod 권한 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,읽기와 실행 권한만 가진 경우의 숫자 권한 값을 쓰시오.,"chmod 754 run.sh # 소유자 rwx, 그룹 r-x, 기타 r-- 권한입니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,68,제7장 권한과 chmod,권한과 chmod,chmod 권한 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,rwxr-xr-x 권한을 숫자로 쓰시오.,"chmod 754 run.sh # 소유자 rwx, 그룹 r-x, 기타 r-- 권한입니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,69,제7장 권한과 chmod,권한과 chmod,chmod 권한 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,rw-r--r-- 권한을 숫자로 쓰시오.,"chmod 754 run.sh # 소유자 rwx, 그룹 r-x, 기타 r-- 권한입니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,70,제7장 권한과 chmod,권한과 chmod,chmod 권한 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,run.sh 파일 권한을 rwxr-xr-x 로 설정하는 명령어를 쓰시오.,"chmod 754 run.sh # 소유자 rwx, 그룹 r-x, 기타 r-- 권한입니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,71,제8장 관리자 권한·도움말·환경 변수,권한과 chmod,chmod 권한 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,관리자 권한으로 명령어를 실행할 때 사용하는 명령어를 쓰시오.,"chmod 754 run.sh # 소유자 rwx, 그룹 r-x, 기타 r-- 권한입니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,72,제8장 관리자 권한·도움말·환경 변수,권한과 chmod,sudo·man·export,Y,지문/정답 명령어/경로 유형 기준 매칭,명령어의 매뉴얼을 확인할 때 사용하는 명령어를 쓰시오.,sudo systemctl status app # 관리자 권한으로 명령을 실행합니다. man grep # 명령어 사용법을 확인합니다. export MODE=test # 환경 변수를 설정합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,73,제8장 관리자 권한·도움말·환경 변수,권한과 chmod,sudo·man·export,Y,지문/정답 명령어/경로 유형 기준 매칭,ls 명령어의 도움말을 확인하는 명령어를 쓰시오.,sudo systemctl status app # 관리자 권한으로 명령을 실행합니다. man grep # 명령어 사용법을 확인합니다. export MODE=test # 환경 변수를 설정합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,74,제8장 관리자 권한·도움말·환경 변수,권한과 chmod,sudo·man·export,Y,지문/정답 명령어/경로 유형 기준 매칭,환경 변수를 설정하거나 내보낼 때 사용하는 명령어를 쓰시오.,sudo systemctl status app # 관리자 권한으로 명령을 실행합니다. man grep # 명령어 사용법을 확인합니다. export MODE=test # 환경 변수를 설정합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,75,제8장 관리자 권한·도움말·환경 변수,권한과 chmod,sudo·man·export,Y,지문/정답 명령어/경로 유형 기준 매칭,현재 설정된 환경 변수 목록을 출력하는 명령어를 쓰시오.,sudo systemctl status app # 관리자 권한으로 명령을 실행합니다. man grep # 명령어 사용법을 확인합니다. export MODE=test # 환경 변수를 설정합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
